Unnamed: 0,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
17,1996,oly,M,0.0,Igor Khalilov,UZB,A,131.73,177.5,-182.5,0.0,177.5,10,0.0,0.0,0.0,0.0,18,0.0
18,1996,oly,M,0.0,Leonid Taranenko,BLR,A,150.55,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,18,0.0
0,1996,oly,M,1.0,Timour Taimazov,UKR,A,107.32,190.0,195.0,-197.5,195.0,2,227.5,235.0,-240.0,235.0,1,430.0
1,1996,oly,M,2.0,Sergey Syrtsov,RUS,A,107.22,185.0,190.0,195.0,195.0,2,225.0,-230.0,-230.0,225.0,2,420.0
2,1996,oly,M,3.0,Nicu Vlad,ROU,A,107.7,190.0,195.0,197.5,197.5,1,222.5,-227.5,-230.0,222.5,3,420.0
3,1996,oly,M,4.0,Vladimir Yemelyanov,BLR,A,107.41,180.0,-187.5,187.5,187.5,5,215.0,-220.0,220.0,220.0,4,407.5
4,1996,oly,M,5.0,Cui Wenhua,CHN,A,102.52,-190.0,190.0,-195.0,190.0,4,215.0,-220.0,-220.0,215.0,6,405.0
5,1996,oly,M,6.0,Wes Barnett,USA,A,107.88,165.0,170.0,175.0,175.0,12,215.0,220.0,-225.0,220.0,4,395.0
6,1996,oly,M,7.0,Ara Vardanian,ARM,A,107.93,-180.0,180.0,-185.0,180.0,7,-215.0,215.0,-220.0,215.0,6,395.0
7,1996,oly,M,8.0,Dariusz Osuch,POL,A,105.7,170.0,175.0,177.5,177.5,8,215.0,-220.0,-220.0,215.0,6,392.5
8,1996,oly,M,9.0,Mario Kalinke,GER,B,102.3,170.0,175.0,177.5,177.5,8,207.5,212.5,-215.0,212.5,10,390.0
9,1996,oly,M,10.0,Viktors Å Ä�erbatihs,LAT,B,107.17,172.5,-177.5,177.5,177.5,8,205.0,212.5,-217.5,212.5,10,390.0
10,1996,oly,M,11.0,Dimitri Prochorow,GER,B,107.32,170.0,175.0,-180.0,175.0,12,210.0,215.0,-220.0,215.0,6,390.0
11,1996,oly,M,12.0,Konstantine Starikovitch,USA,A,106.9,-170.0,170.0,177.5,177.5,8,210.0,-217.5,-217.5,210.0,12,387.5
12,1996,oly,M,13.0,Chun Sang-suk,KOR,B,107.93,162.5,167.5,170.0,170.0,15,202.5,210.0,-215.0,210.0,12,380.0
13,1996,oly,M,14.0,Janne Kanerva,FIN,B,107.44,160.0,-165.0,-167.5,160.0,17,200.0,-210.0,-210.0,200.0,14,360.0
14,1996,oly,M,15.0,Hisaya Yoshimoto,JPN,B,107.92,150.0,162.5,170.0,170.0,15,190.0,-200.0,-200.0,190.0,15,360.0
15,1996,oly,M,16.0,Valentin Manushev,UZB,B,107.81,-160.0,160.0,-165.0,160.0,17,190.0,-200.0,-200.0,190.0,15,350.0
16,1996,oly,M,17.0,Nopadol Wanwang,THA,B,107.33,135.0,140.0,-145.0,140.0,19,172.5,177.5,-180.0,177.5,17,317.5
17,1996,oly,M,18.0,Shirish Rummun,MRI,B,107.89,120.0,132.5,-142.5,132.5,20,140.0,155.0,0.0,155.0,18,287.5
18,1996,oly,M,19.0,Ali Kavuma,UGA,B,106.95,105.0,110.0,-115.0,110.0,21,140.0,145.0,150.0,150.0,19,260.0
19,1996,oly,M,0.0,Sergey Flerko,RUS,A,107.9,180.0,-185.0,185.0,185.0,6,-220.0,-220.0,-225.0,-220.0,24,0.0
20,1996,oly,M,0.0,Mukhran Gogia,GEO,A,106.16,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,20,0.0
21,1996,oly,M,0.0,Oleng Panatidis,GRE,B,107.88,-170.0,-170.0,-170.0,-170.0,24,0.0,0.0,0.0,0.0,20,0.0
22,1996,oly,M,0.0,Ihor Razoronov,UKR,A,106.9,-187.5,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,20,0.0
23,1996,oly,M,0.0,Gennady Shchekalo,BLR,A,107.27,-172.5,172.5,175.0,175.0,12,-212.5,-215.5,-215.0,-212.5,23,0.0
0,1996,oly,M,1.0,Halil Mutlu,TUR,A,53.91,125.0,130.0,132.5,132.5,1,-152.5,152.5,155.0,155.0,1,287.5
1,1996,oly,M,2.0,Zhang Xiangsen,CHN,A,53.39,122.5,-127.5,130.0,130.0,2,150.0,-155.0,-157.5,150.0,3,280.0
2,1996,oly,M,3.0,Sevdalin Minchev,BUL,A,54.0,117.5,122.5,125.0,125.0,3,147.5,152.5,-157.5,152.5,2,277.5
3,1996,oly,M,4.0,Lan Shizhang,CHN,A,53.61,120.0,125.0,-127.5,125.0,3,150.0,-157.5,-162.5,150.0,3,275.0
4,1996,oly,M,5.0,Traian CihÄƒrean,ROU,A,53.9,115.0,120.0,-122.5,120.0,5,140.0,145.0,-152.5,145.0,5,265.0
5,1996,oly,M,6.0,Ivan Ivanov,BUL,A,53.9,-112.5,-112.5,112.5,112.5,8,-145.0,145.0,-155.0,145.0,5,257.5
6,1996,oly,M,7.0,Ko Kwang-ku,KOR,A,53.89,115.0,-120.0,-120.0,115.0,6,140.0,-145.0,-145.0,140.0,10,255.0
7,1996,oly,M,8.0,Juan FernÃ¡ndez,COL,B,53.94,105.0,110.0,-112.5,110.0,9,135.0,140.0,145.0,145.0,5,255.0
8,1996,oly,M,9.0,Wang Shin-yuan,TPE,B,53.56,105.0,-110.0,-110.0,105.0,14,135.0,140.0,145.0,145.0,5,250.0
9,1996,oly,M,10.0,Toshiyuki Notomi,JPN,A,53.6,105.0,-110.0,110.0,110.0,9,135.0,-140.0,140.0,140.0,10,250.0
10,1996,oly,M,11.0,Eric Bonnel,FRA,B,53.68,105.0,110.0,115.0,115.0,6,135.0,-140.0,-140.0,135.0,13,250.0
11,1996,oly,M,12.0,Hari Setiawan,INA,B,53.9,-105.0,105.0,-110.0,105.0,14,-145.0,145.0,-152.5,145.0,5,250.0
12,1996,oly,M,13.0,Marek Gorzelniak,POL,A,53.85,102.5,107.5,-110.0,107.5,12,137.5,-142.5,-142.5,137.5,12,245.0
13,1996,oly,M,14.0,Viktor Yansky,UZB,B,53.94,102.5,-107.5,107.5,107.5,12,132.5,135.0,-140.0,135.0,13,242.5
14,1996,oly,M,15.0,Giovanni Scarantino,ITA,B,53.89,105.0,-110.0,110.0,110.0,9,125.0,130.0,-132.5,130.0,16,240.0
15,1996,oly,M,16.0,Nelson Castro,COL,B,53.05,97.5,102.5,105.0,105.0,14,125.0,130.0,-135.0,130.0,16,235.0
16,1996,oly,M,17.0,Johnny Nguyen,AUS,B,54.0,-100.0,100.0,-105.0,100.0,18,127.5,132.5,-135.0,132.5,15,232.5
17,1996,oly,M,18.0,Badathala Adisekhar,IND,B,53.93,100.0,105.0,-107.5,105.0,14,125.0,-130.0,-130.0,125.0,18,230.0
18,1996,oly,M,19.0,Vladimirs Morozovs,LAT,B,53.81,-97.5,97.5,100.0,100.0,18,117.5,122.5,-125.0,122.5,19,222.5
19,1996,oly,M,20.0,Luis Medrano,GUA,B,53.41,100.0,-102.5,-102.5,100.0,18,-120.0,120.0,-125.0,120.0,20,220.0
20,1996,oly,M,21.0,Gino Soupprayen Padiatty,MRI,B,53.43,90.0,95.0,-97.5,95.0,21,-105.0,105.0,-112.5,105.0,21,200.0
21,1996,oly,M,0.0,Tibor Karczag,HUN,B,53.96,-107.5,-107.5,-107.5,-107.5,22,0.0,0.0,0.0,0.0,22,0.0
0,1996,oly,M,1.0,Tang Lingsheng,CHN,A,58.61,130.0,135.0,137.5,137.5,1,162.5,167.5,170.0,170.0,1,307.5
1,1996,oly,M,2.0,Leonidas Sabanis,GRE,A,58.53,135.0,137.5,-140.0,137.5,1,162.5,-167.5,167.5,167.5,2,305.0
2,1996,oly,M,3.0,Nikolay Peshalov,BUL,A,58.88,-132.5,132.5,137.5,137.5,1,-162.5,-162.5,165.0,165.0,3,302.5
3,1996,oly,M,4.0,Hiroshi Ikehata,JPN,B,58.66,125.0,130.0,132.5,132.5,7,157.5,162.5,165.0,165.0,3,297.5
4,1996,oly,M,5.0,William Vargas,CUB,A,58.73,-130.0,130.0,135.0,135.0,4,155.0,160.0,162.5,162.5,5,297.5
5,1996,oly,M,6.0,Xu Dong,CHN,A,58.6,132.5,-137.5,-137.5,132.5,7,162.5,-170.0,-170.0,162.5,5,295.0
6,1996,oly,M,7.0,Yurik Sarkisian,AUS,A,58.6,125.0,-130.0,-130.0,125.0,10,155.0,-160.0,-160.0,155.0,7,280.0
7,1996,oly,M,8.0,ZoltÃ¡n Farkas,HUN,B,58.9,130.0,-132.5,-132.5,130.0,9,140.0,145.0,150.0,150.0,8,280.0
8,1996,oly,M,9.0,Bryan Jacob,USA,B,58.82,117.5,122.5,-125.0,122.5,11,145.0,150.0,-152.5,150.0,8,272.5
9,1996,oly,M,10.0,Petr Stanislav,CZE,B,58.7,105.0,110.0,112.5,112.5,12,135.0,140.0,142.5,142.5,10,255.0
10,1996,oly,M,11.0,Raghavan Chanderasekaran,IND,B,58.89,-110.0,110.0,112.5,112.5,12,135.0,140.0,-145.0,140.0,11,252.5
11,1996,oly,M,12.0,Viktor Sinyak,BLR,B,58.7,112.5,-120.0,-120.0,112.5,12,132.5,-137.5,137.5,137.5,12,250.0
12,1996,oly,M,13.0,CÃ©sar RodrÃ­guez,PUR,B,58.21,105.0,-110.0,110.0,110.0,15,132.5,-137.5,-137.5,132.5,14,242.5
13,1996,oly,M,14.0,Nuno Alves,POR,B,58.28,97.5,100.0,102.5,102.5,16,130.0,135.0,-137.5,135.0,13,237.5
14,1996,oly,M,15.0,Bonayan Al-Dosari,KSA,B,58.89,95.0,-102.5,102.5,102.5,16,115.0,-125.0,125.0,125.0,15,227.5
15,1996,oly,M,16.0,Mostapha Buihamghet,TUN,B,58.62,90.0,-95.0,-95.0,90.0,18,110.0,115.0,120.0,120.0,16,210.0
16,1996,oly,M,0.0,Chun Byung-kwan,KOR,A,58.95,130.0,135.0,-137.5,135.0,4,-165.0,-167.5,-167.5,-165.0,20,0.0
17,1996,oly,M,0.0,Asif Malikov,AZE,A,58.74,-125.0,-125.0,-125.0,-125.0,20,0.0,0.0,0.0,0.0,17,0.0
18,1996,oly,M,0.0,Marcus Stephen,NRU,A,58.88,-120.0,-120.0,-120.0,-120.0,19,0.0,0.0,0.0,0.0,17,0.0
19,1996,oly,M,0.0,Hafiz Suleymanoglu,TUR,A,58.9,130.0,135.0,-137.5,135.0,4,-157.5,-157.5,-160.0,-157.5,19,0.0
0,1996,oly,M,1.0,Naim SÃ¼leymanoÄŸlu,TUR,A,63.9,145.0,-147.5,147.5,147.5,1,180.0,185.0,187.5,187.5,1,335.0
1,1996,oly,M,2.0,Valerios Leonidis,GRE,A,63.22,140.0,145.0,-147.5,145.0,2,180.0,187.5,-190.0,187.5,1,332.5
2,1996,oly,M,3.0,Xiao Jiangang,CHN,A,63.15,140.0,-145.0,145.0,145.0,2,170.0,-177.5,177.5,177.5,3,322.5
3,1996,oly,M,4.0,Georgios Tzelilis,GRE,A,63.5,137.5,142.5,145.0,145.0,2,172.5,177.5,-180.0,177.5,3,322.5
4,1996,oly,M,5.0,AdriÃ¡n Popa,HUN,A,63.93,130.0,135.0,-137.5,135.0,8,167.5,-172.5,172.5,172.5,5,307.5
5,1996,oly,M,6.0,Ilian Iliev,BUL,A,63.9,-137.5,137.5,142.5,142.5,5,162.5,-167.5,-167.5,162.5,9,305.0
6,1996,oly,M,7.0,MÃ¼cahit YaÄŸci,TUR,B,63.46,130.0,135.0,-137.5,135.0,8,162.5,167.5,-170.0,167.5,6,302.5
7,1996,oly,M,8.0,ZoltÃ¡n KecskÃ©s,HUN,A,63.6,130.0,135.0,-137.5,135.0,8,162.5,167.5,-170.0,167.5,6,302.5
8,1996,oly,M,9.0,Petar Petrov,BUL,A,63.68,140.0,-145.0,-145.0,140.0,6,160.0,-165.0,-165.0,160.0,12,300.0
9,1996,oly,M,10.0,Yoshihisa Miyaji,JPN,B,63.63,135.0,140.0,-142.5,140.0,6,152.5,-157.5,157.5,157.5,20,297.5
10,1996,oly,M,11.0,Umar Edelkhanov,RUS,B,63.9,132.5,-137.5,-137.5,132.5,11,-162.5,-162.5,162.5,162.5,9,295.0
11,1996,oly,M,12.0,Eduard Darbinyan,ARM,A,63.61,-132.5,-132.5,132.5,132.5,11,-160.0,160.0,-167.5,160.0,12,292.5
12,1996,oly,M,13.0,Hwang Hui-Yeol,KOR,A,63.88,127.5,-132.5,132.5,132.5,11,-157.5,160.0,-162.5,160.0,12,292.5
13,1996,oly,M,14.0,Liao Hsing-Chou,TPE,B,63.74,125.0,-130.0,-130.0,125.0,19,160.0,165.0,-167.5,165.0,8,290.0
14,1996,oly,M,15.0,Masato Tachibana,JPN,B,63.63,125.0,-130.0,-130.0,125.0,19,155.0,162.5,-165.0,162.5,9,287.5
15,1996,oly,M,16.0,Aleksandr Okhramenko,KAZ,C,63.65,-122.5,122.5,127.5,127.5,18,155.0,160.0,-165.0,160.0,12,287.5
16,1996,oly,M,17.0,Vladimir Popov,MDA,B,63.74,125.0,130.0,-135.0,130.0,14,157.5,-162.5,0.0,157.5,20,287.5
17,1996,oly,M,18.0,Marius CihÄƒrean,ROU,B,63.9,-130.0,-130.0,130.0,130.0,14,-155.0,155.0,-160.0,155.0,22,285.0
18,1996,oly,M,19.0,Lucian Maxinianu,ROU,B,63.74,130.0,-140.0,-140.0,130.0,14,155.0,-160.0,-160.0,155.0,22,285.0
19,1996,oly,M,20.0,Gustavo Majauskas,ARG,C,63.99,120.0,-125.0,125.0,125.0,19,155.0,-160.0,160.0,160.0,12,285.0
20,1996,oly,M,21.0,Wojciech Natusiewicz,POL,B,63.62,-122.5,122.5,-125.0,122.5,24,160.0,-165.0,-165.0,160.0,12,282.5
21,1996,oly,M,22.0,Vernon Patao,USA,C,64.0,-122.5,122.5,-127.5,122.5,24,150.0,155.0,160.0,160.0,12,282.5
22,1996,oly,M,23.0,Oleg Yem,KAZ,C,63.59,125.0,-130.0,130.0,130.0,14,145.0,150.0,-155.0,150.0,27,280.0
23,1996,oly,M,24.0,Azzedine Basbas,ALG,B,63.76,120.0,-125.0,-125.0,120.0,28,-160.0,-160.0,160.0,160.0,12,280.0
24,1996,oly,M,25.0,Samson N'Dicka-Matam,CMR,B,63.95,125.0,-130.0,-130.0,125.0,19,155.0,-165.0,-165.0,155.0,22,280.0
25,1996,oly,M,26.0,Roger Berrio,COL,C,63.63,120.0,-122.5,122.5,122.5,24,-150.0,150.0,155.0,155.0,22,277.5
26,1996,oly,M,27.0,Alexi Batista,PAN,B,63.87,-122.5,122.5,-130.0,122.5,24,150.0,-160.0,-160.0,150.0,27,272.5
27,1996,oly,M,28.0,Jean Lavertue,CAN,C,63.92,-125.0,-125.0,125.0,125.0,19,145.0,-150.0,-152.5,145.0,29,270.0
28,1996,oly,M,29.0,Fouad Bouzenada,ALG,C,63.98,115.0,-120.0,-120.0,115.0,29,147.5,-152.5,152.5,152.5,26,267.5
29,1996,oly,M,30.0,Alfonso Grullart,DOM,C,63.79,-115.0,-115.0,115.0,115.0,29,-145.0,145.0,-152.5,145.0,29,260.0
30,1996,oly,M,31.0,Francisco CÃ¡ceres,ESA,C,64.0,-115.0,115.0,-120.0,115.0,29,145.0,-150.0,-150.0,145.0,29,260.0
31,1996,oly,M,32.0,Thanh Nguyen,USA,C,63.93,112.5,-117.5,-117.5,112.5,32,145.0,-150.0,-150.0,145.0,29,257.5
32,1996,oly,M,33.0,Sandeep Kumar,IND,C,63.57,105.0,110.0,-115.0,110.0,33,135.0,142.5,-147.5,142.5,33,252.5
33,1996,oly,M,34.0,Miodrag KovaÄ�iÄ‡,YUG,C,63.9,102.5,110.0,-112.5,110.0,33,130.0,137.5,-140.0,137.5,34,247.5
34,1996,oly,M,0.0,Tony Analau,SOL,C,61.87,-80.0,-80.0,-80.0,-80.0,35,0.0,0.0,0.0,0.0,35,0.0
35,1996,oly,M,0.0,Wang Guohua,CHN,A,63.45,-145.0,-145.0,-145.0,-145.0,36,0.0,0.0,0.0,0.0,35,0.0
0,1996,oly,M,1.0,Zhan Xugang,CHN,A,69.98,155.0,160.0,162.5,162.5,1,190.0,-192.5,195.0,195.0,1,357.5
1,1996,oly,M,2.0,Kim Myong-nam,PRK,A,69.79,-160.0,-160.0,160.0,160.0,2,185.0,-192.5,-192.5,185.0,4,345.0
2,1996,oly,M,3.0,Attila Feri,HUN,A,69.2,-152.5,152.5,-155.0,152.5,4,-187.5,187.5,-192.5,187.5,2,340.0
3,1996,oly,M,4.0,Plamen Zhelyazkov,BUL,A,69.61,-150.0,150.0,155.0,155.0,3,180.0,-185.0,-185.0,180.0,7,335.0
4,1996,oly,M,5.0,Abdel Manaane Yahiaoui,ALG,B,69.62,145.0,150.0,-152.5,150.0,7,180.0,185.0,-187.5,185.0,4,335.0
5,1996,oly,M,6.0,Israel Militosyan,ARM,A,69.88,-150.0,152.5,-155.0,152.5,4,177.5,182.5,-187.5,182.5,6,335.0
6,1996,oly,M,7.0,Wan Jianhui,CHN,A,69.5,-152.5,152.5,-155.0,152.5,4,180.0,-185.0,-185.0,180.0,7,332.5
7,1996,oly,M,8.0,Idalberto Aranda,CUB,A,69.84,137.5,142.5,145.0,145.0,11,187.5,-192.5,-192.5,187.5,2,332.5
8,1996,oly,M,9.0,Zlatan Vasilev,BUL,A,69.31,150.0,-155.0,-155.0,150.0,7,180.0,-185.0,-185.0,180.0,7,330.0
9,1996,oly,M,10.0,Andreas Behm,GER,A,69.39,142.5,147.5,-150.0,147.5,10,180.0,-187.5,-187.5,180.0,7,327.5
10,1996,oly,M,11.0,Ergun Batmaz,TUR,A,69.55,150.0,-155.0,-155.0,150.0,7,175.0,-182.5,0.0,175.0,15,325.0
11,1996,oly,M,12.0,Hayk Yeghiazaryan,ARM,A,69.86,-145.0,145.0,-150.0,145.0,11,180.0,-190.0,-190.0,180.0,7,325.0
12,1996,oly,M,13.0,Christos Spyrou,GRE,B,69.51,140.0,145.0,-150.0,145.0,11,172.5,177.5,-180.0,177.5,12,322.5
13,1996,oly,M,14.0,Tim McRae,USA,B,69.86,137.5,142.5,145.0,145.0,11,172.5,-177.5,177.5,177.5,12,322.5
14,1996,oly,M,15.0,Oleksiy Khizhniak,UKR,B,69.94,142.5,-147.5,-147.5,142.5,15,172.5,177.5,-182.5,177.5,12,320.0
15,1996,oly,M,16.0,Serghei Cretu,MDA,B,69.68,-137.5,137.5,142.5,142.5,15,172.5,-177.5,-177.5,172.5,16,315.0
16,1996,oly,M,17.0,Jouni GrÃ¶nman,FIN,B,69.56,135.0,140.0,142.5,142.5,15,165.0,170.0,-175.0,170.0,17,312.5
17,1996,oly,M,18.0,Mojisola Oluwa,NGR,C,69.84,135.0,140.0,-142.5,140.0,18,165.0,-170.0,170.0,170.0,17,310.0
18,1996,oly,M,19.0,Noriaki Horikoshi,JPN,B,69.22,132.5,137.5,-140.0,137.5,19,170.0,-175.0,-175.0,170.0,17,307.5
19,1996,oly,M,20.0,Rudolf LukÃ¡Ä�,SVK,C,69.38,135.0,-140.0,-140.0,135.0,20,167.5,-177.5,-177.5,167.5,20,302.5
20,1996,oly,M,21.0,AndrÃ© Aldenhov,SWE,B,69.83,-135.0,135.0,-140.0,135.0,20,165.0,-172.5,-172.5,165.0,21,300.0
21,1996,oly,M,22.0,Abdalla Al-Sebaei,SYR,C,69.89,130.0,-135.0,-135.0,130.0,22,-160.0,-160.0,160.0,160.0,22,290.0
22,1996,oly,M,23.0,Samsudeen Kabeer,IND,C,69.75,115.0,120.0,125.0,125.0,23,140.0,145.0,150.0,150.0,23,275.0
23,1996,oly,M,24.0,Marcelo Gandolfo,ARG,C,69.05,115.0,120.0,-125.0,120.0,24,140.0,-150.0,-150.0,140.0,24,260.0
24,1996,oly,M,0.0,Fedail Guler,TUR,A,69.96,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,25,0.0
25,1996,oly,M,0.0,Peter Kilapa,PNG,C,69.22,-115.0,115.0,120.0,120.0,24,-150.0,-155.0,-155.0,-150.0,28,0.0
26,1996,oly,M,0.0,Gabriel Lemme,ARG,B,69.39,-135.0,-135.0,-135.0,-135.0,27,0.0,0.0,0.0,0.0,25,0.0
27,1996,oly,M,0.0,GÃ¡bor MolnÃ¡r,HUN,B,69.44,-145.0,-145.0,-145.0,-145.0,28,0.0,0.0,0.0,0.0,25,0.0
0,1996,oly,M,1.0,Pablo Lara,CUB,A,75.91,157.5,162.5,-167.5,162.5,2,200.0,205.0,-210.0,205.0,1,367.5
1,1996,oly,M,2.0,Yoto Yotov,BUL,A,75.91,155.0,160.0,-162.5,160.0,5,192.5,200.0,0.0,200.0,2,360.0
2,1996,oly,M,3.0,Jon Chol-ho,PRK,A,75.62,157.5,162.5,-165.0,162.5,2,190.0,195.0,-197.5,195.0,3,357.5
3,1996,oly,M,4.0,Viktor Mitrou,GRE,A,75.82,155.0,160.0,162.5,162.5,2,-195.0,-195.0,195.0,195.0,3,357.5
4,1996,oly,M,5.0,Lin Shoufeng,CHN,A,75.91,152.5,157.5,-160.0,157.5,9,195.0,-202.5,-202.5,195.0,3,352.5
5,1996,oly,M,6.0,Ingo SteinhÃ¶fel,GER,A,75.77,157.5,160.0,-162.5,160.0,5,187.5,-190.0,-190.0,187.5,7,347.5
6,1996,oly,M,7.0,Sergey Filimonov,RUS,B,75.96,155.0,160.0,-165.0,160.0,5,185.0,-190.0,-190.0,185.0,8,345.0
7,1996,oly,M,8.0,Hovhannes Barseghyan,ARM,A,75.97,155.0,-160.0,-160.0,155.0,11,190.0,-195.0,-195.0,190.0,6,345.0
8,1996,oly,M,9.0,Leonid Lobachov,BLR,A,75.65,152.5,157.5,160.0,160.0,5,-182.5,182.5,-190.0,182.5,9,342.5
9,1996,oly,M,10.0,Andrey Poitschke,GER,B,75.41,150.0,155.0,-157.5,155.0,11,172.5,-177.5,180.0,180.0,10,335.0
10,1996,oly,M,11.0,Oleg Kechko,BLR,A,75.79,150.0,155.0,-157.5,155.0,11,180.0,-187.5,-187.5,180.0,10,335.0
11,1996,oly,M,12.0,Ã�lvaro Velasco,COL,B,75.92,145.0,-150.0,-150.0,145.0,16,175.0,-180.0,180.0,180.0,10,325.0
12,1996,oly,M,13.0,Vladimir Birsa,MDA,B,75.55,142.5,-147.5,147.5,147.5,14,175.0,-182.5,-182.5,175.0,15,322.5
13,1996,oly,M,14.0,Ilirjan Suli,ALB,B,75.93,137.5,142.5,147.5,147.5,14,170.0,175.0,-180.0,175.0,15,322.5
14,1996,oly,M,15.0,Satheesha Rai,IND,C,75.53,-135.0,135.0,140.0,140.0,17,170.0,177.5,-180.0,177.5,14,317.5
15,1996,oly,M,16.0,Ilie FÇŽtu,ROU,B,75.09,135.0,-142.5,-142.5,135.0,19,175.0,180.0,-185.0,180.0,10,315.0
16,1996,oly,M,17.0,Damian Brown,AUS,C,75.91,135.0,140.0,-145.0,140.0,17,175.0,-180.0,-180.0,175.0,15,315.0
17,1996,oly,M,18.0,Ofisa Ofisa,SAM,C,75.87,120.0,127.5,-132.5,127.5,20,160.0,-167.5,-167.5,160.0,18,287.5
18,1996,oly,M,19.0,Edward Silva,URU,C,74.43,112.5,117.5,120.0,120.0,21,142.5,147.5,-152.5,147.5,19,267.5
19,1996,oly,M,20.0,Quincy Detenamo,NRU,C,75.97,100.0,105.0,110.0,110.0,23,137.5,-142.5,142.5,142.5,20,252.5
20,1996,oly,M,21.0,Isnardo Faro,ARU,C,75.95,102.5,107.5,112.5,112.5,22,132.5,137.5,-142.5,137.5,21,250.0
21,1996,oly,M,0.0,Khachatur Kyapanaktsyan,ARM,A,75.53,157.5,162.5,165.0,165.0,1,-192.5,-192.5,-195.0,-192.5,24,0.0
22,1996,oly,M,0.0,Bakhtiyar Nurullayev,UZB,C,74.58,-145.0,-145.0,-145.0,-145.0,24,0.0,0.0,0.0,0.0,22,0.0
23,1996,oly,M,0.0,Mehmet YÄ±lmaz,TUR,B,75.86,152.5,-157.5,157.5,157.5,9,-185.0,-185.0,-185.0,-185.0,23,0.0
0,1996,oly,M,1.0,Pyrros Dimas,GRE,A,82.06,172.5,175.0,180.0,180.0,1,202.5,207.5,213.0,213.0,2,392.5
1,1996,oly,M,2.0,Marc Huster,GER,A,82.36,-170.0,170.0,-172.5,170.0,2,202.5,207.5,213.5,213.5,1,382.5
2,1996,oly,M,3.0,Andrzej Cofalik,POL,A,82.44,-167.5,167.5,170.0,170.0,2,-202.5,202.5,-205.0,202.5,3,372.5
3,1996,oly,M,4.0,Kiril Kounev,AUS,A,82.73,165.0,170.0,-172.5,170.0,2,200.0,-205.0,-205.0,200.0,5,370.0
4,1996,oly,M,5.0,Vadim Vacarciuc,MDA,A,82.63,-165.0,-165.0,165.0,165.0,7,202.5,-210.0,-210.0,202.5,3,367.5
5,1996,oly,M,6.0,Sergo Chakhoyan,ARM,A,80.87,165.0,170.0,-172.5,170.0,2,195.0,-200.0,-202.5,195.0,9,365.0
6,1996,oly,M,7.0,Dursun Sevinc,TUR,A,82.8,155.0,-165.0,165.0,165.0,7,197.5,-210.0,-210.0,197.5,8,362.5
7,1996,oly,M,8.0,Krastu Milev,BUL,B,82.71,-155.0,155.0,160.0,160.0,9,195.0,200.0,-202.5,200.0,5,360.0
8,1996,oly,M,9.0,Bidzina Mikiashvili,GEO,A,82.97,160.0,-165.0,-165.0,160.0,9,200.0,-205.0,-205.0,200.0,5,360.0
9,1996,oly,M,10.0,Rishat Mansurov,KAZ,B,82.72,-155.0,155.0,-160.0,155.0,11,182.5,-187.5,-187.5,182.5,10,337.5
10,1996,oly,M,11.0,Tofig Heydarov,AZE,B,82.83,150.0,-160.0,-162.5,150.0,12,180.0,-190.0,-190.0,180.0,11,330.0
11,1996,oly,M,12.0,Anthony Arthur,GBR,B,81.99,140.0,147.5,-152.5,147.5,14,170.0,180.0,-187.5,180.0,11,327.5
12,1996,oly,M,13.0,Serge Tremblay,CAN,A,82.44,145.0,150.0,-155.0,150.0,12,177.5,-185.0,-185.0,177.5,13,327.5
13,1996,oly,M,14.0,Wu Tsai-fu,TPE,B,77.89,-137.5,137.5,-142.5,137.5,16,170.0,-175.0,175.0,175.0,14,312.5
14,1996,oly,M,15.0,Dainis ZÄ«lÄ«tis,LAT,B,82.53,-145.0,145.0,-150.0,145.0,15,167.5,-172.5,-172.5,167.5,15,312.5
15,1996,oly,M,16.0,Kuo Tai-chih,TPE,B,81.86,-125.0,125.0,-132.5,125.0,17,-165.0,165.0,-170.0,165.0,16,290.0
16,1996,oly,M,17.0,Rupeni Varea,FIJ,B,81.01,-115.0,115.0,-122.5,115.0,18,150.0,-160.0,-160.0,150.0,17,265.0
17,1996,oly,M,18.0,Steven Baccus,SEY,B,81.11,105.0,110.0,115.0,115.0,18,145.0,-150.0,-150.0,145.0,18,260.0
18,1996,oly,M,0.0,Oleksandr Blyshchyk,UKR,A,82.56,152.5,167.5,-170.0,167.5,6,-192.5,-192.5,-192.5,-192.5,20,0.0
19,1996,oly,M,0.0,Kuanysh Rymkulov,KAZ,B,82.82,-155.0,-155.0,-155.0,-155.0,20,0.0,0.0,0.0,0.0,19,0.0
0,1996,oly,M,1.0,Aleksei Petrov,RUS,A,90.89,175.0,182.5,187.5,187.5,1,215.0,-227.5,-227.5,215.0,1,402.5
1,1996,oly,M,2.0,Leonidas Kokas,GRE,A,89.28,-170.0,170.0,175.0,175.0,4,212.5,-215.0,215.0,215.0,1,390.0
2,1996,oly,M,3.0,Oliver Caruso,GER,A,90.65,170.0,175.0,-177.5,175.0,4,205.0,215.0,0.0,215.0,1,390.0
